date,doc_number,seq,item,kind,motion,note,theme,neighborhood,url,Morillo,Avalos,Ryan,Pirtle-Guiney,Zimmerman,Dunphy,Smith,Green,Clark,Kanal,Novick,Koyama Lane
2026-08-06,2026-280,6,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A as shown in Kanal 2: Moved by Kanal and seconded by Avalos.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea
2026-08-06,2026-280,7,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A as shown in Avalos 1: Moved by Avalos and seconded by Morillo.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea
2026-08-06,2026-280,8,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A as shown in Avalos 6: Moved by Avalos and seconded by Kanal.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea
2026-08-06,2026-280,9,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A as shown in Avalos 7: Moved by Avalos and seconded by Koyama Lane.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea
2026-08-06,2026-280,10,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A as shown in Avalos 8: Moved by Avalos and seconded by Koyama Lane.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea
2026-08-06,2026-280,11,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Resolution as shown in Kanal 4: Moved by Kanal and seconded by Avalos.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/5,Yea,Yea,Nay,Nay,Nay,Nay,Nay,Yea,Nay,Yea,Yea,Yea
2026-08-12,2026-280,1,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,"Motion to amend the Dunphy/Pirtle-Guiney/Ryan/Kanal 2 amendment to Exhibit A to replace the rent key term on page 4 with ""Rip City will pay rent in the amount of $2,000,000 during each year of the term escalated by the maximum allowable rate established annually as allowed by the Oregon Department of Administrative Services pursuant to ORS 90.324"": Moved by Green and seconded by Avalos.",,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/12,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-08-12,2026-280,2,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend the resolution as shown in Dunphy/Pirtle-Guiney/Ryan/Kanal 1: Moved by Dunphy and seconded by Clark.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/12,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-08-12,2026-280,3,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend the Exhibit A as shown in Dunphy/Pirtle-Guiney/Ryan/Kanal 2: Moved by Dunphy and seconded by Clark.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/12,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-08-12,2026-280,4,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A as shown in Novick 2: Moved by Novick and seconded by Green.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/12,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea
2026-08-12,2026-280,5,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Resolution as shown in Morillo/Kanal 1: Moved by Morillo and seconded by Koyama Lane.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/12,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-08-12,2026-280,6,"Authorize a non-binding term sheet with Rip City Management LLC and Trail Blazers Holdings, LLC outlining the terms for Moda Center arena renovation, operating and lease agreements that will keep the Portland Trail Blazers playing in Portland for at least 20 more years",Amendment,Motion to amend Exhibit A as shown in the technical amendment: Moved by Dunphy and seconded by Smith.,,Economic Development,Lloyd,https://www.portland.gov/council/agenda/2026/8/12,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-09-02,2026-294,1,"Authorize an increase up to $245,000 in bureau rates for FY 2026-27 to implement a pilot program to subsidize transit passes for City employees",Amendment,Motion to amend the ordinance to add Section 3 as shown in Zimmerman 1: Moved by Zimmerman and seconded by Pirtle-Guiney.,,Transportation; Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/2,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-09-09,,1,Meeting business,Procedural,"Items 2026-247, 2026-248, 2026-250, 2026-252, 2026-253, 2026-257, 2026-258, 2026-260, 2026-261, 2026-306 were pulled from the consent agenda and on a Y-12 roll call the balance of the consent agenda was approved",,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/9,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-09-09,2026-243,1,"Authorize exception to Code Chapter 17.93 Renaming City Streets and authorize the renaming of Cesar E. Chavez Blvd to Campesinos Blvd (allow exceptions to Code Sections 17.93.010, 17.93.020, 17.93.030, 17.93.040 and 17.93.050)",Amendment,Motion to amend the Ordinance as shown in Koyama Lane 2: Moved by Koyama Lane and seconded by Clark.,,Transportation; Arts & Culture,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/9,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-09-09,2026-243,2,"Authorize exception to Code Chapter 17.93 Renaming City Streets and authorize the renaming of Cesar E. Chavez Blvd to Campesinos Blvd (allow exceptions to Code Sections 17.93.010, 17.93.020, 17.93.030, 17.93.040 and 17.93.050)",Amendment,Motion to amend the Ordinance as shown in Novick 2: Moved by Novick and seconded by Kanal.,,Transportation; Arts & Culture,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/9,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-09-09,2026-243,3,"Authorize exception to Code Chapter 17.93 Renaming City Streets and authorize the renaming of Cesar E. Chavez Blvd to Campesinos Blvd (allow exceptions to Code Sections 17.93.010, 17.93.020, 17.93.030, 17.93.040 and 17.93.050)",Amendment,Motion to amend the Ordinance to add an emergency clause to be responsive to community concerns about the negative impact of survivors of abuse and others and to ensure facilitation of the timely operations of City staff in changing the name: Moved by Clark and seconded by Ryan.,,Transportation; Arts & Culture,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/9,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-09-09,2026-263,1,"Consent to franchise transfer from Zenith Energy Terminals Holdings LLC to ISQ Springer Holdings, LLC (amend Ordinance 188554)",Amendment,Motion to amend the ordinance as shown in Green-Morillo 1: Moved by Green and seconded by Morillo.,,Environment & Energy,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/9,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-09-09,2026-261,1,Initiate foreclosure action on 855 NE Church St for the collection of delinquent City Liens placed against the property,Procedural,Motion to postpone the item to align with a future list of foreclosure items: Moved by Smith and seconded by Novick.,,Government Operations,Woodlawn,https://www.portland.gov/council/agenda/2026/9/9,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-09-16,,1,Meeting business,Procedural,The consent agenda was approved by roll call.,The City's minutes list Smith as both Absent and Yea; left blank here.,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/16,Yea,Yea,Yea,Yea,Yea,Yea,,Yea,Yea,Yea,Yea,Yea
2026-09-16,2026-263,1,"Consent to franchise transfer from Zenith Energy Terminals Holdings LLC to ISQ Springer Holdings, LLC (amend Ordinance 188554)",Procedural,Councilors Clark and Ryan joined Councilor Smith to appeal the Council President's ruling on the point of order that an absent member at the time of the vote is not on the prevailing side for purpose of moving for reconsideration. Vote called on whether the ruling of the Council President should be sustained,,Environment & Energy,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/16,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea
2026-09-16,2026-263,2,"Consent to franchise transfer from Zenith Energy Terminals Holdings LLC to ISQ Springer Holdings, LLC (amend Ordinance 188554)",Procedural,Motion to postpone the pending vote to reconsider Item 2026-263 until next week: Moved by Kanal and seconded by Avalos.,,Environment & Energy,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/16,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea
2026-09-16,2026-299,1,"Urge the City Administrator to refrain from signing data center non-disclosure agreements, notify City Council of inquiries for data center deals, and engage in transparent public processes related to data centers",Amendment,Motion to amend the resolution as shown in Zimmerman 1: Moved by Zimmerman and seconded by Clark.,,Government Transparency; Economic Development,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/16,Nay,Nay,Yea,Yea,Yea,Nay,Absent,Nay,Yea,Nay,Nay,Nay
2026-09-23,,1,Agenda approval,Procedural,"Motion to reorder the agenda to hear the Items 2026-301, 2026-186, 2026-212, 2026-300 after Item 2026-339: Moved by Pirtle-Guiney and seconded by Green.",,Government Operations,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/23,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-09-23,2026-277,1,"Appropriate grant award of $207,411 for speed racing street takeover",Amendment,Motion to amend the ordinance as shown in Kanal 1: Moved by Kanal and seconded by Avalos.,,Public Safety; Transportation,Citywide,https://www.portland.gov/council/agenda/2026/9/23,Yea,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea
2026-09-23,2026-277,2,"Appropriate grant award of $207,411 for speed racing street takeover",Amendment,Motion to amend the ordinance as shown in Kanal 2: Moved by Kanal and seconded by Avalos.,,Public Safety; Transportation,Citywide,https://www.portland.gov/council/agenda/2026/9/23,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
2026-09-23,2026-278,1,"Appropriate grant award of $103,069 for expanded traffic enforcement",Amendment,Motion to amend the ordinance as shown in Kanal 1: Moved by Kanal and seconded by Avalos.,,Public Safety; Transportation,Citywide,https://www.portland.gov/council/agenda/2026/9/23,Yea,Yea,Nay,Nay,Nay,Yea,Nay,Yea,Nay,Yea,Yea,Yea
2026-09-23,2026-278,2,"Appropriate grant award of $103,069 for expanded traffic enforcement",Amendment,Motion to amend the ordinance to add an emergency clause to allow the purchase of these materials within the grant period and the ability to move forward with what Council deems an important piece of our public safety infrastructure: Moved by Zimmerman and seconded by Clark.,,Public Safety; Transportation,Citywide,https://www.portland.gov/council/agenda/2026/9/23,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea
2026-09-23,2026-263,1,"Consent to franchise transfer from Zenith Energy Terminals Holdings LLC to ISQ Springer Holdings, LLC (amend Ordinance 188554)",Procedural,Motion to call the question on the vote to reconsider Item 2026-186: Moved by Dunphy and seconded by Smith.,,Environment & Energy,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/23,Nay,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Yea
2026-09-23,2026-263,2,"Consent to franchise transfer from Zenith Energy Terminals Holdings LLC to ISQ Springer Holdings, LLC (amend Ordinance 188554)",Procedural,Motion to reconsider Item 2026-263: Moved by Dunphy and seconded by Clark.,,Environment & Energy,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/23,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Nay
2026-09-23,2026-263,3,"Consent to franchise transfer from Zenith Energy Terminals Holdings LLC to ISQ Springer Holdings, LLC (amend Ordinance 188554)",Procedural,Motion to call the question on Item 2026-263: Moved by Dunphy and seconded by Smith.,,Environment & Energy,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/23,Nay,Nay,Yea,Yea,Yea,Yea,Yea,Nay,Yea,Nay,Yea,Nay
2026-09-23,2026-301,1,Amend Fire Regulations Code to adopt current Oregon Fire Code with City amendments (amend Code Title 31),Amendment,Motion to amend the ordinance as shown in Technical Amendment 1: Moved by Dunphy and seconded by Pirtle-Guiney.,,Public Safety,Not specified in agenda,https://www.portland.gov/council/agenda/2026/9/23,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea,Yea
